mode,availability,source_pu,device_id,bus,positive_sequence_policy,unbalance_policy,current_target,termination_status,publishable,p_available_W,p_rated_W,q_scale_var,p_poc_W,q_poc_var,p_converter_W,q_converter_var,converter_loss_W,voltage_min_V,voltage_max_V,zero_sequence_voltage_V,positive_sequence_voltage_V,negative_sequence_voltage_V,voltage_unbalance_factor,regularized_voltage_unbalance,requested_p_W,requested_q_var,command_curtailment_W,poc_active_power_shortfall_W,power_scale,current_scale,apparent_power_rating_VA,converter_current_rating_A,grid_current_rating_A,maximum_converter_current_A,maximum_grid_current_A,maximum_converter_total_current_A,maximum_grid_total_current_A,converter_current_utilization,grid_current_utilization,positive_sequence_current_A,negative_sequence_current_A,negative_sequence_current_angle_rad,peak_phase_to_positive_current_ratio,ripple_power_VA,dc_ripple_voltage_V,dc_capacitance_F,dc_nominal_voltage_V,dc_stored_energy_J,capacitor_current_A,capacitor_thermal_current_A,capacitor_current_utilization,dc_ripple_utilization,exact_smooth_current_residual_A
unity,0.0,1.03,pv_ld24_load_a,b1044,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,7.015378882126818e-10,7.538656021519459e-10,7.015378882126886e-10,7.538656021519536e-10,0.0,248.63344886772293,252.3092899889006,0.21072946651913038,250.91611928581176,2.4207516570548653,0.009647653024226205,0.0,0.0,0.0,0.0,-7.015378882126818e-10,0.9999999999999993,0.9999738085979717,6000.0,10.0,NaN,1.411821986587372e-12,1.411821986587372e-12,1.411821986587372e-12,1.411821986587372e-12,1.411821986587372e-13,NaN,1.3684136855491308e-12,4.5299961533042604e-14,NaN,NaN,2.5838580718249084e-11,2.7416586247960166e-14,0.002,750.0,562.5,2.4361736652721896e-14,2.4361736652721896e-14,NaN,NaN,0.0
unity,0.0,1.03,pv_ld2804_load_c,b2443,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,7.161157674330919e-10,7.549397865092092e-10,7.161157674330988e-10,7.549397865092169e-10,0.0,248.6299692434894,252.30357471486857,0.21394267464160505,250.90829716067367,2.419245548860115,0.009641951167963597,0.0,0.0,0.0,0.0,-7.161157674330919e-10,0.9999999999999993,0.9999738085979717,6000.0,10.0,NaN,1.4259196387713841e-12,1.4259196387713841e-12,1.4259196387713841e-12,1.4259196387713841e-12,1.425919638771384e-13,NaN,1.3827529160715114e-12,4.526817085426002e-14,NaN,NaN,2.5859690392478926e-11,2.743898425143205e-14,0.002,750.0,562.5,2.4381638994216707e-14,2.4381638994216707e-14,NaN,NaN,0.0
unity,0.0,1.03,pv_ld626_load_c,b2055,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,8.37485309271335e-10,8.237511596486624e-10,8.374853092713431e-10,8.237511596486711e-10,0.0,248.6037523640597,252.26344412497497,0.2467953476370286,250.83947084131754,2.3930488443535802,0.009540160630730387,0.0,0.0,0.0,0.0,-8.37485309271335e-10,0.9999999999999993,0.9999738085979717,6000.0,10.0,NaN,1.614538518732654e-12,1.614538518732654e-12,1.614538518732654e-12,1.614538518732654e-12,1.614538518732654e-13,NaN,1.5614813426346545e-12,5.266362229235945e-14,NaN,NaN,2.98534828506808e-11,3.1676497902629614e-14,0.002,750.0,562.5,2.814699441444047e-14,2.814699441444047e-14,NaN,NaN,0.0
unity,0.0,1.03,pv_ld868_load_a,b2190,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,7.527028161328725e-10,7.721360228846367e-10,7.527028161328797e-10,7.721360228846449e-10,0.0,248.62202674447659,252.2919139786233,0.22321375992054707,250.88854567505243,2.412343073654089,0.009615198123785708,0.0,0.0,0.0,0.0,-7.527028161328725e-10,0.9999999999999993,0.9999738085979717,6000.0,10.0,NaN,1.4775820878339496e-12,1.4775820878339496e-12,1.4775820878339496e-12,1.4775820878339496e-12,1.4775820878339496e-13,NaN,1.4330325726588453e-12,4.611711910350726e-14,NaN,NaN,2.6147441046312367e-11,2.7744292229689958e-14,0.002,750.0,562.5,2.4652928515713842e-14,2.4652928515713842e-14,NaN,NaN,0.0
mean_vv,0.0,1.03,pv_ld1291_load_b,b828,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,6.05245020768308e-10,-2191.8615432893034,1.2714221691313352,-2188.047276783745,0.0,248.61393297462362,252.29882331436235,0.16430186280976594,250.9531214518244,2.465439637497825,0.009824303532208173,0.0,0.0,-2191.953758050216,0.0,-6.05245020768308e-10,0.9999999999999991,0.9999738083601869,6000.0,10.0,NaN,2.911382453435766,2.911382453435766,2.911382453435766,2.911382453435766,0.2911382453435766,NaN,2.911382453435731,4.141254628867525e-14,0.0,1.0000000000000002,21.533513101879826,0.02284776701532169,0.002,750.0,562.5,0.020301990849478042,0.020301990849478042,NaN,NaN,7.625587782795285e-5
mean_vv,0.0,1.03,pv_ld1446_load_c,b260,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,6.721619788541133e-10,-2177.864291480628,1.2559355322461219,-2174.0964848859257,0.0,248.5653324106159,252.24756480202277,0.1802293997440149,250.88316244213934,2.452349091663514,0.009774865191397985,0.0,0.0,-2177.955936642119,0.0,-6.721619788541133e-10,0.999999999999999,0.9999738083622315,6000.0,10.0,NaN,2.893596990568504,2.893596990568504,2.893596990568504,2.893596990568504,0.28935969905685044,NaN,2.893596990568473,4.501147098295253e-14,0.0,1.0,21.288329854416695,0.02258761951000791,0.002,750.0,562.5,0.02007082986692543,0.02007082986692543,NaN,NaN,7.579002927803166e-5
mean_vv,0.0,1.03,pv_ld1668_load_a,b605,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,5.891988286155225e-10,-2187.1963146710605,1.2662505157022206,-2183.397563125742,0.0,248.5904330978042,252.283017536962,0.16384060016219326,250.92984754473488,2.460412546106198,0.009805180890916391,0.0,0.0,-2187.288339600555,0.0,-5.891988286155225e-10,0.9999999999999991,0.9999738083608694,6000.0,10.0,NaN,2.9054552312423456,2.9054552312423456,2.9054552312423456,2.9054552312423456,0.29054552312423454,NaN,2.9054552312423154,4.5103486558200995e-14,0.0,1.0,21.445855509329707,0.022754759420962372,0.002,750.0,562.5,0.02021934647865841,0.02021934647865841,NaN,NaN,7.610062810204243e-5
mean_vv,0.0,1.03,pv_ld1895_load_b,b1804,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,8.545247842661752e-10,-2140.3214007727997,1.2148247825728709,-2136.676926427664,0.0,248.43710839805664,252.10795180345968,0.2243744999473596,250.69550519811497,2.4184598136471926,0.009647001096952166,0.0,0.0,-2140.4115170352966,0.0,-8.545247842661752e-10,0.9999999999999991,0.9999738083676695,6000.0,10.0,NaN,2.845844668656779,2.845844668656779,2.845844668656779,2.845844668656779,0.2845844668656779,NaN,2.8458446686567513,6.249110593617994e-14,0.0,1.0,20.647682901129592,0.02190787198072536,0.002,750.0,562.5,0.01946682212690448,0.01946682212690448,NaN,NaN,7.4539269535373e-5
mean_vv,0.0,1.03,pv_ld1970_load_c,b2492,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,9.045715565481061e-10,-2135.0462323856973,1.2090984900651243,-2131.4189369182354,0.0,248.42378809721555,252.08787117400433,0.23423293146273033,250.66911010920984,2.4142257739629556,0.009631125960877835,0.0,0.0,-2135.1361336953296,0.0,-9.045715565481061e-10,0.999999999999999,0.9999738083684281,6000.0,10.0,NaN,2.839129548718008,2.839129548718008,2.839129548718008,2.839129548718008,0.2839129548718008,NaN,2.8391295487179815,6.230878329306786e-14,0.0,1.0,20.562899196448846,0.021817913676101218,0.002,750.0,562.5,0.01938688728355243,0.01938688728355243,NaN,NaN,7.43633828140076e-5
mean_vv,0.0,1.03,pv_ld2050_load_a,b1821,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,8.20957885006024e-10,-2148.955585974068,1.2242244275714655,-2145.2829126938364,0.0,248.4678418406244,252.1403237118957,0.2153646309884963,250.7386563118474,2.4262186109615316,0.009676284648921495,0.0,0.0,-2149.0460540054523,0.0,-8.20957885006024e-10,0.999999999999999,0.9999738083664249,6000.0,10.0,NaN,2.856833243004751,2.856833243004751,2.856833243004751,2.856833243004751,0.2856833243004751,NaN,2.8568332430047265,5.6366513511960163e-14,0.0,1.0,20.79390594781608,0.022063019451885917,0.002,750.0,562.5,0.019604682537408012,0.019604682537408012,NaN,NaN,7.482708932231486e-5
mean_vv,0.0,1.03,pv_ld2186_load_b,b1754,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,9.128982292327947e-10,-2132.5331900932065,1.2063746569448714,-2128.91406612513,0.0,248.41379798381206,252.0795772275308,0.23664302198866935,250.65655791695485,2.411793366462266,0.00962190411655345,0.0,0.0,-2132.6229889836018,0.0,-9.128982292327947e-10,0.999999999999999,0.999973808368789,6000.0,10.0,NaN,2.835929778199749,2.835929778199749,2.835929778199749,2.835929778199749,0.2835929778199749,NaN,2.8359297781997204,6.314994538405026e-14,0.0,1.0000000000000002,20.519029880489455,0.02177136688620134,0.002,750.0,562.5,0.019345526895817988,0.019345526895817988,NaN,NaN,7.427957238209774e-5
mean_vv,0.0,1.03,pv_ld248_load_b,b2560,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,6.374241412476778e-10,-2181.5291660725425,1.2599818254723818,-2177.749220598057,0.0,248.57457240967747,252.26163392748353,0.1733389609893886,250.90150030150107,2.4554470349045623,0.009786498015970103,0.0,0.0,-2181.6209603878997,0.0,-6.374241412476778e-10,0.9999999999999991,0.9999738083616972,6000.0,10.0,NaN,2.898254445736785,2.898254445736785,2.898254445736785,2.898254445736785,0.2898254445736785,NaN,2.8982544457367543,4.4749146898438375e-14,0.0,1.0,21.349530855584067,0.022652555789061005,0.002,750.0,562.5,0.02012853072417993,0.02012853072417993,NaN,NaN,7.591202040061407e-5
mean_vv,0.0,1.03,pv_ld24_load_a,b1044,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,7.762887554996212e-10,-2155.839409360212,1.23174202359814,-2152.1441832917662,0.0,248.48978931570937,252.16541069981514,0.20565003370809992,250.77307326731417,2.432322469435497,0.009699296809441487,0.0,0.0,-2155.930157781189,0.0,-7.762887554996212e-10,0.999999999999999,0.9999738083654296,6000.0,10.0,NaN,2.865591297704427,2.865591297704427,2.865591297704427,2.865591297704427,0.28655912977044273,NaN,2.865591297704402,5.537052228113482e-14,0.0,1.0,20.910126304916098,0.02218633308068842,0.002,750.0,562.5,0.01971425614089782,0.01971425614089782,NaN,NaN,7.505648593321044e-5
mean_vv,0.0,1.03,pv_ld2804_load_c,b2443,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,7.927252604345014e-10,-2154.096381471752,1.229836608069093,-2150.4068716499423,0.0,248.4853908609757,252.15875416880704,0.20891416151975178,250.76435174410275,2.430892305429669,0.009693930929665471,0.0,0.0,-2154.187058903503,0.0,-7.927252604345014e-10,0.9999999999999991,0.9999738083656817,6000.0,10.0,NaN,2.863374008957965,2.863374008957965,2.863374008957965,2.863374008957965,0.2863374008957965,NaN,2.863374008957939,5.550188416140969e-14,0.0,1.0,20.881661537870304,0.022156131024826296,0.002,750.0,562.5,0.019687419301160393,0.019687419301160393,NaN,NaN,7.499840928042019e-5
mean_vv,0.0,1.03,pv_ld626_load_c,b2055,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,9.289877894724796e-10,-2129.866521517198,1.2034875008219703,-2126.2560590175385,0.0,248.40531843181813,252.0696838886438,0.24032841547501904,250.64322504773088,2.4095024602840356,0.009613275841887151,0.0,0.0,-2129.956211722729,0.0,-9.289877894724796e-10,0.999999999999999,0.9999738083691723,6000.0,10.0,NaN,2.8325342009033236,2.8325342009033236,2.8325342009033236,2.8325342009033236,0.2832534200903324,NaN,2.8325342009032948,6.422817925319103e-14,0.0,1.0,20.474994377790626,0.02172464376669437,0.002,750.0,562.5,0.019304009825722977,0.019304009825722977,NaN,NaN,7.419063325786735e-5
mean_vv,0.0,1.03,pv_ld868_load_a,b2190,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,8.334045259461575e-10,-2147.618661369375,1.222766897817978,-2143.950360678441,0.0,248.46446716590924,252.13522607640454,0.21786690677464884,250.73196680225445,2.425130965720183,0.009672204931223703,0.0,0.0,-2147.709074940521,0.0,-8.334045259461575e-10,0.9999999999999991,0.9999738083666173,6000.0,10.0,NaN,2.855132100837069,2.855132100837069,2.855132100837069,2.855132100837069,0.2855132100837069,NaN,2.8551321008370443,5.639707697983846e-14,0.0,1.0,20.772207806925984,0.022039997009362246,0.002,750.0,562.5,0.01958422533399138,0.01958422533399138,NaN,NaN,7.478253191341168e-5
mean_vv_vw,0.0,1.03,pv_ld1291_load_b,b828,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,6.052016526814086e-10,-2191.8615432892993,1.2714221691311618,-2188.047276783741,0.0,248.61393297462354,252.29882331436232,0.16430186280976594,250.9531214518244,2.465439637497833,0.009824303532208206,0.0,0.0,-2191.953758050216,0.0,-6.052016526814086e-10,0.999999999999999,0.9999738083601869,6000.0,10.0,NaN,2.91138245343576,2.91138245343576,2.91138245343576,2.91138245343576,0.291138245343576,NaN,2.9113824534357255,4.145862235608809e-14,0.0,1.0000000000000002,21.533513101879834,0.022847767015321787,0.002,750.0,562.5,0.02030199084947813,0.02030199084947813,NaN,NaN,7.625587782857023e-5
mean_vv_vw,0.0,1.03,pv_ld1446_load_c,b260,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,6.724221873755098e-10,-2177.8642914806273,1.2559355322464687,-2174.096484885925,0.0,248.5653324106159,252.24756480202277,0.1802293997440149,250.88316244213934,2.452349091663528,0.00977486519139804,0.0,0.0,-2177.955936642119,0.0,-6.724221873755098e-10,0.999999999999999,0.9999738083622315,6000.0,10.0,NaN,2.8935969905685037,2.8935969905685037,2.8935969905685037,2.8935969905685037,0.2893596990568504,NaN,2.893596990568472,4.48871801605665e-14,0.0,1.0,21.288329854416787,0.022587619510008226,0.002,750.0,562.5,0.020070829866925714,0.020070829866925714,NaN,NaN,7.579002927848005e-5
mean_vv_vw,0.0,1.03,pv_ld1668_load_a,b605,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,5.89242196702422e-10,-2187.1963146710623,1.2662505157022639,-2183.397563125744,0.0,248.59043309780418,252.28301753696203,0.1638406001622073,250.9298475447349,2.4604125461061983,0.009805180890916393,0.0,0.0,-2187.288339600555,0.0,-5.89242196702422e-10,0.9999999999999991,0.9999738083608692,6000.0,10.0,NaN,2.905455231242348,2.905455231242348,2.905455231242348,2.905455231242348,0.29054552312423476,NaN,2.905455231242318,4.486372955320546e-14,0.0,1.0,21.445855509329384,0.022754759420962254,0.002,750.0,562.5,0.020219346478658303,0.020219346478658303,NaN,NaN,7.610062810159872e-5
mean_vv_vw,0.0,1.03,pv_ld1895_load_b,b1804,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,8.546548885268734e-10,-2140.3214007728047,1.214824782573001,-2136.6769264276695,0.0,248.4371083980566,252.1079518034597,0.22437449994736366,250.69550519811497,2.418459813647207,0.009647001096952223,0.0,0.0,-2140.4115170353,0.0,-8.546548885268734e-10,0.999999999999999,0.9999738083676694,6000.0,10.0,NaN,2.8458446686567855,2.8458446686567855,2.8458446686567855,2.8458446686567855,0.28458446686567856,NaN,2.845844668656758,6.226999956761627e-14,0.0,1.0,20.647682901129738,0.021907871980725364,0.002,750.0,562.5,0.019466822126904485,0.019466822126904485,NaN,NaN,7.453926953030565e-5
mean_vv_vw,0.0,1.03,pv_ld1970_load_c,b2492,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,9.044848203743072e-10,-2135.046232385697,1.2090984900650377,-2131.4189369182345,0.0,248.42378809721555,252.08787117400433,0.23423293146273033,250.66911010920984,2.4142257739629565,0.00963112596087784,0.0,0.0,-2135.1361336953296,0.0,-9.044848203743072e-10,0.999999999999999,0.9999738083684278,6000.0,10.0,NaN,2.8391295487180073,2.8391295487180073,2.8391295487180073,2.8391295487180073,0.28391295487180074,NaN,2.8391295487179806,6.235642074658343e-14,0.0,1.0,20.562899196448885,0.021817913676101326,0.002,750.0,562.5,0.019386887283552527,0.019386887283552527,NaN,NaN,7.43633828147936e-5
mean_vv_vw,0.0,1.03,pv_ld2050_load_a,b1821,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,8.208277807453257e-10,-2148.9555859740744,1.2242244275714222,-2145.2829126938423,0.0,248.4678418406244,252.1403237118957,0.21536463098850012,250.7386563118474,2.426218610961547,0.009676284648921557,0.0,0.0,-2149.046054005455,0.0,-8.208277807453257e-10,0.9999999999999991,0.9999738083664247,6000.0,10.0,NaN,2.8568332430047594,2.8568332430047594,2.8568332430047594,2.8568332430047594,0.28568332430047594,NaN,2.8568332430047345,5.632744891465235e-14,0.0,1.0,20.7939059478162,0.022063019451886077,0.002,750.0,562.5,0.019604682537408154,0.019604682537408154,NaN,NaN,7.482708931950445e-5
mean_vv_vw,0.0,1.03,pv_ld2186_load_b,b1754,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,9.125512845375994e-10,-2132.5331900931997,1.206374656944568,-2128.914066125123,0.0,248.41379798381206,252.0795772275308,0.2366430219886893,250.65655791695488,2.4117933664622813,0.009621904116553509,0.0,0.0,-2132.622988983605,0.0,-9.125512845375994e-10,0.999999999999999,0.9999738083687895,6000.0,10.0,NaN,2.8359297781997395,2.8359297781997395,2.8359297781997395,2.8359297781997395,0.28359297781997395,NaN,2.8359297781997115,6.311725486061509e-14,0.0,1.0,20.519029880489274,0.021771366886201245,0.002,750.0,562.5,0.019345526895817904,0.019345526895817904,NaN,NaN,7.427957237598211e-5
mean_vv_vw,0.0,1.03,pv_ld248_load_b,b2560,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,6.372940369869795e-10,-2181.5291660725497,1.2599818254721216,-2177.7492205980657,0.0,248.57457240967747,252.26163392748353,0.17333896098939186,250.9015003015011,2.455447034904563,0.009786498015970105,0.0,0.0,-2181.6209603879024,0.0,-6.372940369869795e-10,0.999999999999999,0.9999738083616972,6000.0,10.0,NaN,2.8982544457367956,2.8982544457367956,2.8982544457367956,2.8982544457367956,0.28982544457367954,NaN,2.898254445736765,4.492505093200178e-14,0.0,1.0000000000000002,21.349530855584113,0.022652555789061064,0.002,750.0,562.5,0.020128530724179982,0.020128530724179982,NaN,NaN,7.591202039706002e-5
mean_vv_vw,0.0,1.03,pv_ld24_load_a,b1044,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,7.760285469782247e-10,-2155.8394093602246,1.2317420235979233,-2152.1441832917785,0.0,248.48978931570943,252.16541069981514,0.20565003370810364,250.77307326731417,2.4323224694354977,0.009699296809441491,0.0,0.0,-2155.9301577811902,0.0,-7.760285469782247e-10,0.999999999999999,0.9999738083654296,6000.0,10.0,NaN,2.8655912977044435,2.8655912977044435,2.8655912977044435,2.8655912977044435,0.28655912977044434,NaN,2.865591297704418,5.53183928766035e-14,0.0,1.0,20.91012630491644,0.02218633308068869,0.002,750.0,562.5,0.01971425614089806,0.01971425614089806,NaN,NaN,7.505648593087755e-5
mean_vv_vw,0.0,1.03,pv_ld2804_load_c,b2443,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,7.929854689558979e-10,-2154.0963814717647,1.2298366080693532,-2150.406871649955,0.0,248.48539086097574,252.15875416880704,0.20891416151976758,250.76435174410275,2.430892305429676,0.009693930929665497,0.0,0.0,-2154.1870589035075,0.0,-7.929854689558979e-10,0.9999999999999991,0.9999738083656817,6000.0,10.0,NaN,2.863374008957982,2.863374008957982,2.863374008957982,2.863374008957982,0.28633740089579823,NaN,2.863374008957956,5.484256217946319e-14,0.0,1.0,20.88166153786998,0.02215613102482605,0.002,750.0,562.5,0.019687419301160174,0.019687419301160174,NaN,NaN,7.499840928044275e-5
mean_vv_vw,0.0,1.03,pv_ld626_load_c,b2055,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,9.290745256462785e-10,-2129.8665215172014,1.2034875008221873,-2126.2560590175417,0.0,248.40531843181816,252.0696838886438,0.24032841547502312,250.64322504773088,2.4095024602840365,0.009613275841887155,0.0,0.0,-2129.956211722731,0.0,-9.290745256462785e-10,0.9999999999999991,0.9999738083691725,6000.0,10.0,NaN,2.8325342009033276,2.8325342009033276,2.8325342009033276,2.8325342009033276,0.2832534200903328,NaN,2.8325342009032983,6.422038558273083e-14,0.0,1.0,20.474994377790857,0.02172464376669446,0.002,750.0,562.5,0.01930400982572306,0.01930400982572306,NaN,NaN,7.419063325540496e-5
mean_vv_vw,0.0,1.03,pv_ld868_load_a,b2190,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,8.336213663806546e-10,-2147.6186613693767,1.222766897818195,-2143.950360678443,0.0,248.46446716590924,252.13522607640456,0.21786690677465265,250.73196680225445,2.4251309657201974,0.00967220493122376,0.0,0.0,-2147.709074940521,0.0,-8.336213663806546e-10,0.9999999999999991,0.9999738083666176,6000.0,10.0,NaN,2.855132100837071,2.855132100837071,2.855132100837071,2.855132100837071,0.2855132100837071,NaN,2.8551321008370465,5.639707697983846e-14,0.0,1.0,20.772207806926065,0.02203999700936229,0.002,750.0,562.5,0.01958422533399142,0.01958422533399142,NaN,NaN,7.478253191200525e-5
worst_vv_vw,0.0,1.03,pv_ld1291_load_b,b828,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,0.0,6000.0,6000.0,6.170411404049503e-10,-2458.3675631446017,1.5994839332953912,-2453.5691113465896,0.0,248.60766457116256,252.29135981988088,0.16401983310381307,250.9465624228876,2.4658908185271855,0.009826358228297786,0.0,0.0,-2458.470992342626,0.0,-6.170411404049503e-10,0.999999999999999,0.9999738083172447,6000.0,10.0,NaN,3.2654595722296205,3.2654595722296205,3.2654595722296205,3.2654595722296205,0.32654595722296204,NaN,3.265459572228014,1.3924699167456999e-13,0.0,1.0,24.156800332374424,0.02563116121454218,0.002,750.0,562.5,0.022775249769055175,0.022775249769055175,NaN,NaN,0.0009508173944141623
